,age,anagrams1,anagrams2,anagrams3,anagrams4,backcount1,backcount2,backcount3,backcount4,backcount5,backcount6,backcount7,backcount8,backcount9,backcount10,big5_01,big5_02,big5_03,big5_04,big5_05,big5_06,big5_07,big5_08,big5_09,big5_10,elm_01,elm_02,elm_03,elm_04,elm_05,gender,highpower,intrinsic_01,intrinsic_02,intrinsic_03,intrinsic_04,intrinsic_05,intrinsic_06,intrinsic_07,intrinsic_08,intrinsic_09,intrinsic_10,intrinsic_11,intrinsic_12,intrinsic_13,intrinsic_14,intrinsic_15,mood_01,mood_02,nfc_01,nfc_02,nfc_03,nfc_04,nfc_05,nfc_06,pate_01,pate_02,pate_03,pate_04,pate_05,selfesteem_01,stress_01,stress_02,stress_03,stress_04
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,21,party,fatal,conie,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,6.0,2.0,6.0,1.0,5.0,3.0,6.0,5.0,7.0,4.0,5.0,3.0,4.0,2,,3.0,4.0,4.0,4.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,5.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,6.0,2.0,4.0,4.0,2.0
51,18,party,fatal,nice,celo,357,341.0,354,351,349,346,343,340,347.0,344.0,2.0,5.0,5.0,3.0,6.0,2.0,3.0,6.0,3.0,6.0,4.0,4.0,7.0,6.0,5.0,1,When I was at my old job and I had to teach a lady with one arm how to through a discus the right way. I liked it because she was older than me and yet I was the person that was in control because I had the most knowledge on the subject. I was the teacher and the helper in that situation.,2.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,5.0,5.0,3.0,3.0,5.0
52,19,party,fatal,necio,loace,357,330.0,354,351,348,345,342,339,336.0,333.0,4.0,3.0,6.0,2.0,7.0,4.0,5.0,5.0,6.0,7.0,7.0,5.0,8.0,5.0,6.0,2,,3.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,1.0,1.0,5.0,1.0,3.0,3.0,4.0,3.0
53,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,3.0,2.0,6.0,2.0,7.0,7.0,7.0,2.0,6.0,4.0,4.0,6.0,4.0,6.0,4.0,1,"The most powerful moment I felt was the day a friend of my mothers was at our house and he was attempting to pull her away from her marriage because he wanted to have her for himself. When I found him trying to make a move on her I was infuriated and shaking violently. However, this was during the winter and my car had gotten stuck in the driveway so I held my anger in and had him assist me in freeing it and then I let go of the barriers I was using to hold back my anger. I told him to get off of our property When he tried to play dumb about it and ask me why with a look of innocence and confusion, I informed him that I had caught him in the process of doing making a move on my mother and that he had no right to be anywhere near my mother and to do that kind of thing to her. I reminded him that he also has a wife and kids at home and that he was not welcome at our home again and if he ever did come back or tried anything with my mother again, I would be right on his doorstep to inform his wife. The whole time that I was yelling at him my mother was telling me to calm down and stop yelling but I refused and continued until he got in his car pathetically trying to apologize for his wretchedness and left. That was the most powerful experience I have ever felt keeping someone from getting what they wanted. I was livid and had made a grown man suddenly turn into a boy who had been caught doing something wrong and had cowered in regret until he could flee apologizing the whole way.",2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,5.0,6.0,3.0,4.0,4.0,2.0
54,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,7.0,6.0,7.0,5.0,6.0,7.0,5.0,2.0,2.0,8.0,5.0,6.0,4.0,7.0,1,I worked as a lifeguard in a LifeTime Fitness and our supervisor couldn't handle her job and was far less experienced than I was in her position so she handed off supervising duties to me and I had to run the pool and all of the guards.  It was my job to make sure everyone was where they needed to be and deal with and complaints from the members.  I remember being exhausted from dealing with people all day but also a sense of accomplishment because I had still done a better job of coordinating everyone than my supervisor.  I thought the job would be much more difficult than it was.  Everyone listened and did what they were told to do and everything went quite smoothly after I took over.  I experienced some adrenaline whenever I had to kick people out of the pool or explain to someone what the could and could not do.  Both the members and the staff held me to a higher standard after that which made me proud.,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,1.0,2.0,4.0,4.0,6.0,5.0,2.0,2.0,5.0,2.0,3.0,4.0,5.0,4.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,5.0
55,19,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,2.0,7.0,6.0,7.0,7.0,7.0,7.0,1.0,1.0,9.0,6.0,9.0,6.0,6.0,1,"Many of my friends frequently ask me to edit their papers for class and when I read them I can't help but judge their mistakes like improper word usage or incorrect grammar. I'll help them as much as I can without hurting anyone's feelings, and it usually goes okay once we've finished the paper. A lot of times I usually end up writing the majority of their paper for them, which makes me mad, but also makes me feel better at articulation in a weird way.",2.0,2.0,1.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0
56,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,5.0,5.0,6.0,3.0,5.0,3.0,2.0,3.0,5.0,7.0,4.0,7.0,6.0,7.0,1,"When I went home, my younger sister asked me if I would pick her and her friend up from a haunted house. I was in control because I got to choose whether or not she got to go or not. I liked having this power but I also felt bad because I wanted her to be able to have a good time.",2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,4.0,3.0,3.0
57,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,3.0,7.0,2.0,7.0,2.0,6.0,1.0,7.0,3.0,6.0,5.0,3.0,6.0,3.0,1,"I was captain of the cheer leading squad in high school so I was able to give directions on what to do to multiple people at one time.  They had to show respect to me and my co captain.  I enjoyed being in a higher position during high school but the responsibilities were difficult at times and it was a lot to be in charge of.  It was fun at times since people had to listen to what you had to say, but it was also a learning experience about working with others.  It taught me that not everyone is going to respect you no matter what your status is but you have to be able to handle every different type of person you come in contact with.",4.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,1.0,4.0,2.0,5.0,2.0,5.0,4.0,1.0,1.0,2.0,6.0,3.0,4.0,2.0,3.0
58,20,patry,flaat,cione,loace,357,328.0,354,351,348,345,341,338,335.0,331.0,6.0,5.0,6.0,4.0,6.0,3.0,7.0,2.0,3.0,3.0,5.0,5.0,6.0,5.0,5.0,1,,3.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0
59,,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,,,,,,,,,,,7.0,6.0,9.0,6.0,7.0,,,1.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,3.0,,,,,,,3.0,4.0,2.0,3.0
60,19,party,talaf,,laceo,357,330.0,354,351,348,345,342,339,336.0,333.0,1.0,5.0,6.0,3.0,2.0,6.0,5.0,1.0,6.0,5.0,7.0,7.0,8.0,7.0,7.0,2,"Once I was the team leader and I had to assign jobs to each person so that things ran smoothly and effectively. I became frustrated when others didn't follow directions and work hard, but those who did what I asked of them, I was pleased with.",2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,3.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,6.0,3.0,4.0,4.0,3.0
61,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,1.0,6.0,2.0,6.0,1.0,6.0,2.0,6.0,3.0,4.0,4.0,6.0,4.0,5.0,1,"I work at the UPS Store and we had hired a new girl. She had some training with my manager, but one day me and her were left alone to work together. It was kind of weird because she was older than me so I automatically assume the older person has the authority, but she couldn't because she was still unsure of what she had to do so I was that person that she came to if she needed help or had any questions. I didn't mind it. I would expect her to need help and have questions because I went through the same thing. It was weird, but I'm glad she was comfortable enough to want me to help.",2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,5.0,3.0,3.0,3.0,3.0
62,19,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,1.0,7.0,5.0,7.0,3.0,7.0,2.0,5.0,4.0,9.0,9.0,9.0,9.0,7.0,1,"Recently, I was voted as the New Member Class Vice President of my sorority. The President was not there, so I was forced to instruct the other members on what to do, and what their jobs were. It was not that big of a deal, but I felt like I was helping a lot of the New Members in my sorority. It felt good that they wanted me to be in that position.",3.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,3.0
63,19,trap,flat,cone,lace,357,330.0,354,351,348,345,342,339,336.0,333.0,2.0,6.0,7.0,6.0,6.0,7.0,7.0,2.0,5.0,1.0,4.0,5.0,3.0,4.0,5.0,1,,2.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0
64,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,4.0,7.0,3.0,7.0,6.0,7.0,1.0,7.0,3.0,8.0,5.0,9.0,8.0,9.0,1,"I was elected as a state representative when I attended Buckeye Girls State, the summer after my junior year. This position gave me the opportunity to speak as the voice for fifty other girls in my community. Public speaking terrifies me every time I have to do it; however, I felt encouraged by my peers and their positives attitudes influenced during this situation. Without their help and encouragement, I don't know if I would have been able to give those speeches in front of the crowd I had to talk to.",2.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,3.0,5.0,5.0,1.0,1.0,2.0,5.0,4.0,4.0,5.0,2.0
65,20,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,3.0,6.0,2.0,6.0,3.0,7.0,1.0,5.0,2.0,8.0,3.0,8.0,7.0,7.0,1,,2.0,1.0,1.0,4.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,6.0,2.0,4.0,4.0,2.0
66,18,party,tafal,cenio,cealo,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,3.0,7.0,7.0,7.0,1.0,5.0,2.0,1.0,3.0,7.0,5.0,4.0,7.0,7.0,1,,2.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,3.0,4.0,6.0,6.0,4.0,2.0,4.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,5.0,1.0,2.0,2.0,2.0,4.0
67,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,6.0,5.0,3.0,2.0,6.0,1.0,5.0,3.0,6.0,4.0,5.0,5.0,6.0,1,"I babysit a 5 year old girl in the summer and if she wanted to go to the pool that day i made sure that she cleaned her room and picked up her toys first. If she didnt, then we wouldnt go to the pool. I felt bad at certain times because she didnt want to always pick up her toys but it was something that had to be done.",3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,5.0,1.0,1.0,5.0,6.0,3.0,4.0,4.0,2.0
68,18,party,,conie,laceo,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,1.0,7.0,4.0,6.0,5.0,7.0,1.0,6.0,2.0,7.0,5.0,7.0,6.0,8.0,1,"I was the president of National Honor Society at my high school.  I was in charge of event planning as well as informing members of upcoming events.  I also was there if anyone needed help.  Even though it could be stressful at times, I really loved it.  I got to e an authority figure but I was also able to be there for people when they needed help.  I loved helping members as well as community members through service projects we did.  I made a lot of friends and I gained experience in leading others.",4.0,4.0,4.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,3.0,5.0,5.0,1.0,1.0,2.0,5.0,2.0,4.0,4.0,4.0
69,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,3.0,7.0,3.0,6.0,2.0,6.0,5.0,6.0,2.0,6.0,5.0,6.0,6.0,6.0,1,"I was a group leader for an assignment in class. I was in charge of assigning tasks for my group members. I enjoyed being in charge because in that situation I was the most fit person to lead. I felt like I would be able to get the job done correctly if I was heading the group. I still did my share of work, but made sure everyone else was doing theirs as well.",2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0
70,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,6.0,3.0,7.0,1.0,6.0,2.0,5.0,2.0,8.0,5.0,7.0,6.0,7.0,1,,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,4.0,5.0,3.0,3.0,3.0,4.0
71,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,1.0,2.0,5.0,7.0,5.0,7.0,7.0,1.0,4.0,3.0,8.0,6.0,9.0,8.0,7.0,1,"I was in charge of prayer group at my highschool and held the power of dictating several choices. Often I would choose when and where to meet, what ""breakfast"" snack was served, when the bible study began, who took prayer requests, who prayed, and other similar decisions. I felt a sense of joy over the fact that my power helped lead to the groups success in the two years I ran it, but at the same time I felt distant from the rest of the group. I would often spend so much time trying to make things perfect that I forgot to enjoy the time I had. Most of the time though, prayer group and leading it gave me a sense of comfort and hope because it helped boost my faith as well as the faith of those who attended.",2.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,1.0,4.0,1.0,3.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,5.0,2.0,3.0,4.0
72,19,,,,,357,327.0,354,351,348,345,342,339,336.0,330.0,4.0,3.0,6.0,5.0,6.0,1.0,6.0,1.0,5.0,1.0,7.0,8.0,7.0,6.0,7.0,2,,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,1.0,4.0,7.0,1.0,5.0,4.0,2.0
73,19,,,oceni,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,5.0,7.0,2.0,7.0,5.0,6.0,1.0,7.0,3.0,6.0,4.0,2.0,5.0,1.0,2,I was in charge of my group project at work and what we had to. I pretty much let the group figure things out though I was only there if they really needed me to. I kept them on task and focused but when it came down to what the group was going to do i let them provide some options then i selected from those options. It was weird being in charge of a group of my peers. I didn't want to make anyone mad or have a bias on the best idea so i had them write their ideas down on paper then submit them. That way i didn't know who suggested what. When i finally chose our project i was glad because the group was not upset with my decision they went with what i thought was the best plan and they worked hard and executed it to perfection. It is weird being in a position of power or responsibility but i like it. It feels natural to me.,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,2.0,5.0,5.0,1.0,1.0,4.0,7.0,4.0,4.0,3.0,2.0
74,18,party,flatt,conie,caleo,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,5.0,6.0,5.0,5.0,1.0,6.0,2.0,6.0,2.0,5.0,5.0,6.0,4.0,6.0,1,When i babysit i have the children do chores before we are aloud to do activities or chores. At first the children do not want to do the chores but then i keep mentioning the reward. By them doing the chores not only is the parent then happier when they arrive home but the child learns responsibility.,3.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,3.0,1.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,2.0
75,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,3.0,3.0,5.0,4.0,4.0,3.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,4.0,5.0,1,,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0
76,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,6.0,7.0,7.0,7.0,2.0,7.0,1.0,3.0,3.0,3.0,1.0,4.0,5.0,4.0,1,,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,6.0,6.0,5.0,2.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,5.0
77,19,,alflat,,locea,358,332.0,355,352,349,346,343,340,338.0,335.0,7.0,1.0,6.0,6.0,6.0,6.0,6.0,1.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,1,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,1.0,7.0,1.0,7.0,5.0,6.0,2.0,6.0,5.0,6.0,6.0,7.0,8.0,6.0,1,I was one of the co-captains of the swim team. I tried to get the team to be one big group and cheer for the other members of the team. I was happy and honored that I had the oppurtunity because i felt that the team should be a united front and we should be one big family.,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,5.0,4.0,1.0,1.0,5.0,4.0,3.0,4.0,2.0,3.0
80,26,party,tafal,noice,loace,357,331.0,354,351,349,346,343,340,337.0,334.0,6.0,2.0,6.0,5.0,5.0,4.0,6.0,3.0,7.0,1.0,6.0,4.0,5.0,5.0,6.0,1,I was in a situation of power when I taught lessons in a classroom.  I felt confident and happy to be teaching students.  I thought that most of my lessons went very well and the students enjoyed themselves during the lesson. I also thought that they had a good understanding of the topics covered.,2.0,3.0,3.0,3.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,1.0,1.0,5.0,6.0,3.0,4.0,4.0,2.0
81,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,4.0,4.0,5.0,3.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,6.0,5.0,2,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,2.0
82,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,4.0,5.0,6.0,4.0,6.0,6.0,6.0,2.0,6.0,2.0,4.0,3.0,7.0,5.0,4.0,2,I do not recall anytime where i was in the position of power.,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0
83,18,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,6.0,1.0,7.0,2.0,7.0,2.0,7.0,1.0,7.0,5.0,5.0,5.0,6.0,3.0,4.0,1,,2.0,1.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,4.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,4.0,2.0,2.0,3.0,2.0,5.0
84,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,5.0,6.0,4.0,5.0,3.0,6.0,7.0,4.0,2.0,7.0,4.0,8.0,6.0,6.0,1,I was babysitting my younger siblings when i was still kinda young myself. I was 13 so old enough to stay alone and i guess watch my brother and sister. I made my brother do stupid small things for me like get the remote or get me a bottle of water. My little sister was just there to watch T.V. with me. I felt great while my parents were gone but when they got back I felt really bad like I had done some thing horrible.,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,4.0,7.0,4.0,2.0,3.0,4.0
85,20,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,2.0,2.0,5.0,5.0,6.0,6.0,7.0,3.0,3.0,5.0,7.0,6.0,6.0,7.0,5.0,1,,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,3.0,4.0,3.0
86,18,,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,7.0,4.0,7.0,3.0,7.0,1.0,6.0,1.0,3.0,7.0,3.0,1.0,3.0,2.0,3.0,1,"When I was trying to get my friend out of her dorm, I used power of facts. I gave her a list of reasons in my head as to why it would be beneficial to go out and try new things. I could see she was nervous at first but with my persuasion and kind words I was able to control how she approached a new environment. I felt like my technical peer pressure helped her in a powerful way. By her non-verbal communication I was able to reassure her that things were going to be okay, fun, exciting and empowering. I had the power at that moment.",2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,1.0,6.0,4.0,3.0,3.0,4.0
87,18,payrt,falta,onice,cealo,357,330.0,354,351,348,345,342,339,336.0,333.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,2.0,3.0,2.0,7.0,6.0,6.0,4.0,5.0,1,I was helping someone train at my work one day. I felt a little more rushed and overwhelmed because I was doing more of the word and then having to explain everything to the new person. In the end of the shift I hoped that they actually picked up on a few things so the next time I worked with that person and did not have to my work and also most of theirs.,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,2.0
88,19,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,2.0,4.0,7.0,2.0,6.0,5.0,5.0,3.0,5.0,2.0,7.0,5.0,6.0,4.0,6.0,1,"I was the captain of a dance team and I had to watch them and make sure they were doing routines right.  I was glad so many people relied on me.  I felt as though they all trusted me and I felt more confident in my abilities.  However, I was very stressed when I didn't know routines myself or could not help them.",1.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,5.0,1.0,1.0,4.0,6.0,3.0,4.0,4.0,3.0
89,18,,,,,357,332.0,355,352,349,346,343,340,337.0,335.0,5.0,2.0,4.0,6.0,7.0,5.0,6.0,6.0,4.0,1.0,8.0,7.0,7.0,6.0,6.0,1,"When i was the main worker at a day care center for my church, all the children there were in my charge. I had to feed them, settle their arguments and make sure they did not joke on something and die ect. Being in charge of them made me feel relaxed because i did not have to prove myself to someone above me, but at the same time I would prefer someone else to be in charge because of something went wrong I would not have to be alone in responsibility. I enjoy a job more when I have a boss of some sort so I know exactly what is expected of me.",2.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,27,party,,,,357,330.0,354,351,348,345,342,339,336.0,333.0,2.0,1.0,7.0,2.0,6.0,4.0,7.0,1.0,6.0,1.0,7.0,6.0,6.0,8.0,7.0,1,"I'm in a position of power everyday with my children. I have a 2 year old and a 5 year old, who i am in charge of everyday. I love them very much, and thankful that i have them. i try to teach them right and wrong, moral etc.  I feel that is my duty. I love the job of a parent and feel lucky to have it.",4.0,2.0,1.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,3.0,5.0,5.0,1.0,1.0,2.0,6.0,2.0,4.0,4.0,1.0
